ref,url,nome,imagem,categoria,valor_riscado,valor_boleto,desconto,n_parcelas,valor_parcela
172677,https://www.graodegente.com.br/moveis-quarto-completo/quarto-de-bebe-berco-rosa-comoda-c-porta-cancao-de-ninar-divicar,Quarto de Bebê Berço Rosa + Cômoda c/ Porta Canção de Ninar - Divicar,https://dmhxz00kguanp.cloudfront.net/fotos/172677/media_quarto-de-bebe-berco-rosa-comoda-c-porta-cancao-de-ninar-divicar-385833.jpg,Quarto Completo: Berço + Cômoda + Guarda Roupa,3941.06,3032.2,0.07,12,31120.0
172674,https://www.graodegente.com.br/moveis-quarto-completo/quarto-de-bebe-berco-cinza-comoda-c-porta-cancao-de-ninar-divicar,Quarto de Bebê Berço Cinza + Cômoda c/ Porta Canção de Ninar - Divicar,https://dmhxz00kguanp.cloudfront.net/fotos/172674/media_quarto-de-bebe-berco-cinza-comoda-c-porta-cancao-de-ninar-divicar-385829.jpg,Quarto Completo: Berço + Cômoda + Guarda Roupa,3941.06,3032.2,0.07,12,31120.0
172658,https://www.graodegente.com.br/moveis-quarto-completo/quarto-de-bebe-berco-branco-comoda-wood-divicar,Quarto de Bebê Berço Branco + Cômoda Wood - Divicar,https://dmhxz00kguanp.cloudfront.net/fotos/172658/media_quarto-de-bebe-berco-branco-comoda-wood-divicar-384456.jpg,Quarto Completo: Berço + Cômoda + Guarda Roupa,3941.06,4643.5,0.07,12,47657.0
172640,https://www.graodegente.com.br/moveis-quarto-completo/quarto-de-bebe-berco-verde-comoda-guarda-roupa-4-portas-amor-perfeito-divicar,Quarto de Bebê Berço Verde + Cômoda + Guarda Roupa 4 Portas Amor Perfeito - Divicar,https://dmhxz00kguanp.cloudfront.net/fotos/172640/media_quarto-de-bebe-berco-verde-comoda-guarda-roupa-4-portas-amor-perfeito-divicar-385617.jpg,Quarto Completo: Berço + Cômoda + Guarda Roupa,3941.06,4310.7,0.07,12,44241.0
172631,https://www.graodegente.com.br/moveis-quarto-completo/quarto-de-bebe-berco-nacional-verde-guarda-roupa-4-portas-amor-perfeito-divicar,Quarto de Bebê Berço Nacional Verde + Guarda Roupa 4 Portas Amor Perfeito - Divicar,https://dmhxz00kguanp.cloudfront.net/fotos/172631/media_quarto-de-bebe-berco-nacional-verde-guarda-roupa-4-portas-amor-perfeito-divicar-385655.jpg,Quarto Completo: Berço + Cômoda + Guarda Roupa,3941.06,3299.95,0.07,12,33868.0
172622,https://www.graodegente.com.br/moveis-quarto-completo/quarto-de-bebe-berco-verde-comoda-amor-perfeito-divicar,Quarto de Bebê Berço Verde + Cômoda Amor Perfeito - Divicar,https://dmhxz00kguanp.cloudfront.net/fotos/172622/media_quarto-de-bebe-berco-verde-comoda-amor-perfeito-divicar-385542.jpg,Quarto Completo: Berço + Cômoda + Guarda Roupa,3941.06,2136.93,0.07,12,21932.0
172612,https://www.graodegente.com.br/moveis-quarto-completo/quarto-de-bebe-berco-verde-comoda-c-porta-guarda-roupa-4-portas-amor-perfeito-divicar,Quarto de Bebê Berço Verde + Cômoda c/ Porta + Guarda Roupa 4 Portas Amor Perfeito - Divicar,https://dmhxz00kguanp.cloudfront.net/fotos/172612/media_quarto-de-bebe-berco-verde-comoda-c-porta-guarda-roupa-4-portas-amor-perfeito-divicar-385660.jpg,Quarto Completo: Berço + Cômoda + Guarda Roupa,3941.06,4956.26,0.07,12,50867.0
116260,https://www.graodegente.com.br/prateleiras-quarto-de-bebe/nicho-de-madeira-modulos-retangulares-verde,Nicho de Madeira Módulos Retangulares Verde,https://dmhxz00kguanp.cloudfront.net/fotos/116260/media_nicho-mdf-modulos-verde-254486.jpg,Prateleira e Nicho,361.04,308.99,0.14,12,3171.0
97443,https://www.graodegente.com.br/prateleiras-quarto-de-bebe/prateleira-para-livros-safari-verde-92cm-x-12cm,Prateleira para Livros Safári Verde 92cm x 12cm,https://dmhxz00kguanp.cloudfront.net/fotos/97443/media_prateleira-para-livros-amiguinhos-safari-m-224798.jpg,Prateleira e Nicho,361.04,128.99,0.17,12,1324.0
96988,https://www.graodegente.com.br/prateleiras-quarto-de-bebe/prateleira-para-livros-coracao-branco-2,Prateleira para Livros Coração Branco,https://dmhxz00kguanp.cloudfront.net/fotos/96988/media_prateleira-para-livros-coracao-branco-221678.jpg,Prateleira e Nicho,361.04,183.99,0.17,12,1888.0
96949,https://www.graodegente.com.br/prateleiras-quarto-de-bebe/prateleira-com-cabideiro-ursinho-theodore-azul-marinho,Prateleira com Cabideiro Ursinho Theodore Azul Marinho,https://dmhxz00kguanp.cloudfront.net/fotos/96949/media_prateleira-ursinho-theodore-marinho-221647.jpg,Prateleira e Nicho,361.04,174.99,0.17,12,1796.0
96926,https://www.graodegente.com.br/prateleiras-quarto-de-bebe/nicho-de-madeira-colmeia-verde-30cm,Nicho de Madeira Colmeia Verde 30cm,https://dmhxz00kguanp.cloudfront.net/fotos/96926/media_nicho-colmeia-verde-221582.jpg,Prateleira e Nicho,361.04,119.99,0.17,12,1232.0
96917,https://www.graodegente.com.br/prateleiras-quarto-de-bebe/nicho-de-madeira-colmeia-laranja-30cm,Nicho de Madeira Colmeia Laranja 30cm,https://dmhxz00kguanp.cloudfront.net/fotos/96917/media_nicho-colmeia-laranja-221588.jpg,Prateleira e Nicho,361.04,119.99,0.17,12,1232.0
96789,https://www.graodegente.com.br/prateleiras-quarto-de-bebe/prateleira-com-varao-urso-realeza-rosa,Prateleira com Varão Urso Realeza Rosa,https://dmhxz00kguanp.cloudfront.net/fotos/96789/media_prateleira-com-varao-urso-realeza-rosa-221698.jpg,Prateleira e Nicho,361.04,142.99,0.17,12,1468.0
96781,https://www.graodegente.com.br/prateleiras-quarto-de-bebe/prateleira-com-varao-urso-realeza-bege,Prateleira com Varão Urso Realeza Bege,https://dmhxz00kguanp.cloudfront.net/fotos/96781/media_prateleira-com-varao-urso-realeza-bege-221274.jpg,Prateleira e Nicho,361.04,142.99,0.17,12,1468.0
96764,https://www.graodegente.com.br/prateleiras-quarto-de-bebe/prateleira-zig-verde-4,Prateleira Zig Verde,https://dmhxz00kguanp.cloudfront.net/fotos/96764/media_prateleira-zig-verde-221175.jpg,Prateleira e Nicho,361.04,106.99,0.13,12,1098.0
96760,https://www.graodegente.com.br/prateleiras-quarto-de-bebe/prateleira-com-varao-verde,Prateleira com Varão Verde ,https://dmhxz00kguanp.cloudfront.net/fotos/96760/media_prateleira-verde-com-varao-221100.jpg,Prateleira e Nicho,361.04,119.99,0.17,12,1232.0
89552,https://www.graodegente.com.br/prateleiras-quarto-de-bebe/prateleira-para-livros-coracao-rosa-claro,Prateleira para Livros Coração Rosa Claro,https://dmhxz00kguanp.cloudfront.net/fotos/89552/media_prateleira-para-livros-coracao-rose-221694.jpg,Prateleira e Nicho,361.04,183.99,0.17,12,1888.0
71223,https://www.graodegente.com.br/prateleiras-quarto-de-bebe/nicho-de-madeira-colmeia-branco-30cm,Nicho de Madeira Colmeia Branco 30cm,https://dmhxz00kguanp.cloudfront.net/fotos/71223/media_nicho-colmeia-220558.jpg,Prateleira e Nicho,361.04,119.99,0.17,12,1232.0
63469,https://www.graodegente.com.br/prateleiras-quarto-de-bebe/prateleira-zig-rosa,Prateleira Zig Rosa,https://dmhxz00kguanp.cloudfront.net/fotos/63469/media_prateleira-zig-rosa-235545.jpg,Prateleira e Nicho,361.04,106.99,0.13,12,1098.0
62690,https://www.graodegente.com.br/prateleiras-quarto-de-bebe/prateleira-zig-bege-2,Prateleira Zig Bege,https://dmhxz00kguanp.cloudfront.net/fotos/62690/media_prateleira-zig-bege-235541.jpg,Prateleira e Nicho,361.04,106.99,0.13,12,1098.0
36164,https://www.graodegente.com.br/prateleiras-quarto-de-bebe/prateleira-zig-branco-4,Prateleira Zig Branco,https://dmhxz00kguanp.cloudfront.net/fotos/36164/media_prateleira-zig-branca-235539.jpg,Prateleira e Nicho,361.04,106.99,0.13,12,1098.0
23882,https://www.graodegente.com.br/prateleiras-quarto-de-bebe/nichos-de-madeira-quadrados-branco-3-pecas,Nichos de Madeira Quadrados Branco 3 Peças,https://dmhxz00kguanp.cloudfront.net/fotos/23882/media_jogo-de-nichos-quadrados-235393.jpg,Prateleira e Nicho,361.04,183.99,0.17,12,1888.0
135989,https://www.graodegente.com.br/potes-quarto-de-bebe/jogo-de-potes-amiguinhos-dino-amarelo-azul-laranja,Jogo de Potes Amiguinhos Dino,https://dmhxz00kguanp.cloudfront.net/fotos/135989/media_jogo-de-potes-amiguinhos-dino-291120.jpg,Pote,68.72,64.99,0.05,12,667.0
103710,https://www.graodegente.com.br/potes-quarto-de-bebe/jogo-de-potes-quarto-de-bebe-rosa-classico-1,Jogo de Potes Rosa Clássico,https://dmhxz00kguanp.cloudfront.net/fotos/103710/media_jogo-de-potes-rosa-classico-235630.jpg,Pote,68.72,56.99,0.28,12,585.0
83166,https://www.graodegente.com.br/potes-quarto-de-bebe/jogo-de-potes-nuvem-cinza,Jogo de Potes Nuvem Cinza,https://dmhxz00kguanp.cloudfront.net/fotos/83166/media_jogo-de-potes-nuvem-cinza-291724.jpg,Pote,68.72,57.99,0.27,12,595.0
79827,https://www.graodegente.com.br/potes-quarto-de-bebe/jogo-de-potes-quarto-de-bebe-ursinho-classico-bege,Jogo de Potes Ursinho Clássico Palha,https://dmhxz00kguanp.cloudfront.net/fotos/79827/media_jogo-de-potes-ursinho-classico-palha-177809.jpg,Pote,68.72,46.99,0.34,11,522.0
78302,https://www.graodegente.com.br/potes-quarto-de-bebe/jogo-de-potes-quarto-de-bebe-nina-luxuosa-poa-rosa,Jogo de Potes Nina Luxuosa,https://dmhxz00kguanp.cloudfront.net/fotos/78302/media_jogo-de-potes-nina-luxuosa-173769.jpg,Pote,68.72,46.99,0.28,11,522.0
89212,https://www.graodegente.com.br/potes-quarto-de-bebe/jogo-de-potes-quarto-de-bebe-girafinha-classica-bege,Jogo de Potes Girafinha Clássica,https://dmhxz00kguanp.cloudfront.net/fotos/89212/media_jogo-de-potes-girafinha-classica-199871.jpg,Pote,68.72,46.99,0.34,11,522.0
82416,https://www.graodegente.com.br/potes-quarto-de-bebe/jogo-de-potes-quarto-de-bebe-amiguinhos-amarelo,Jogo de Potes Amiguinhos Amarelo,https://dmhxz00kguanp.cloudfront.net/fotos/82416/media_jogo-de-potes-amiguinhos-amarelo-184448.jpg,Pote,68.72,46.99,0.44,11,522.0
67365,https://www.graodegente.com.br/potes-quarto-de-bebe/jogo-de-potes-quarto-de-bebe-minha-princesinha-rosa-1,Jogo de Potes Minha Princesinha,https://dmhxz00kguanp.cloudfront.net/fotos/67365/media_jogo-de-potes-minha-princesinha-166977.jpg,Pote,68.72,46.99,0.4,11,522.0
121651,https://www.graodegente.com.br/potes-quarto-de-bebe/jogo-de-potes-fazendinha-bege,Jogo de Potes Fazendinha,https://dmhxz00kguanp.cloudfront.net/fotos/121651/media_jogo-de-potes-amiguinhos-fazendinha-274958.jpg,Pote,68.72,64.99,0.05,12,667.0
101126,https://www.graodegente.com.br/potes-quarto-de-bebe/jogo-de-potes-quarto-de-bebe-urso-teddy-realeza-bege,Jogo de Potes Urso Teddy Realeza Bege,https://dmhxz00kguanp.cloudfront.net/fotos/101126/media_jogo-de-potes-urso-teddy-realeza-bege-230224.jpg,Pote,68.72,56.99,0.28,12,585.0
95593,https://www.graodegente.com.br/potes-quarto-de-bebe/jogo-de-potes-rosa-poa-quarto-de-bebe,Jogo de Potes Rosa Poá,https://dmhxz00kguanp.cloudfront.net/fotos/95593/media_jogo-de-potes-rosa-poa-215500.jpg,Pote,68.72,57.99,0.27,12,595.0
95211,https://www.graodegente.com.br/potes-quarto-de-bebe/jogo-de-potes-mdf-arco-iris-estrela-e-coracao-quarto-de-bebe-azul,"Jogo de Potes Arco-íris, Estrela e Coração Azul",https://dmhxz00kguanp.cloudfront.net/fotos/95211/media_jogo-de-potes-mdf-arco-iris-estrela-e-coracao-azul-215926.jpg,Pote,68.72,57.99,0.27,12,595.0
152586,https://www.graodegente.com.br/saidas-maternidade-1/saida-maternidade-tricot-tricolor-manta-azul-marinho-03-pecas-colorido,Saída Maternidade Tricot Tricolor Manta Azul Marinho 03 Peças,https://dmhxz00kguanp.cloudfront.net/fotos/152586/media_saida-maternidade-tricot-tricolor-manta-azul-marinho-03-pecas-331009.jpg,Saída Maternidade,379.46,310.99,0.18,12,3192.0
152400,https://www.graodegente.com.br/saidas-maternidade-1/saida-maternidade-tricot-ladylike-flor-e-perola-nude-rose-03-pecas-rose-salmao,Saída Maternidade Tricot Ladylike Flor e Pérola Nude Rosé 03 Peças ,https://dmhxz00kguanp.cloudfront.net/fotos/152400/media_saida-maternidade-tricot-ladylike-flor-e-perola-nude-rose-03-pecas-331055.jpg,Saída Maternidade,379.46,310.99,0.18,12,3192.0
152393,https://www.graodegente.com.br/saidas-maternidade-1/saida-maternidade-tricot-tricolor-manta-vermelho-03-pecas-colorido,Saída Maternidade Tricot Tricolor Manta Vermelho 03 Peças,https://dmhxz00kguanp.cloudfront.net/fotos/152393/media_saida-maternidade-tricot-tricolor-vermelho-azul-e-cinza-03-pecas-330993.jpg,Saída Maternidade,379.46,310.99,0.18,12,3192.0
152632,https://www.graodegente.com.br/saidas-maternidade-1/saida-maternidade-tricot-perola-duquesa-nude-rose-02-pecas-rose-salmao,Saída Maternidade Tricot Pérola Duquesa Nude Rosé 02 Peças ,https://dmhxz00kguanp.cloudfront.net/fotos/152632/media_saida-maternidade-tricot-perola-duquesa-nude-rose-02-pecas-331377.jpg,Saída Maternidade,379.46,280.99,0.19,12,2884.0
148659,https://www.graodegente.com.br/roupinhas-3/saida-maternidade-tricot-com-body-gola-americana-cinza-mescla-03-pecas,Saída Maternidade Tricot com Body Gola Americana Cinza Mescla 03 Peças,https://dmhxz00kguanp.cloudfront.net/fotos/148659/media_saida-maternidade-tricot-com-body-gola-americana-cinza-mescla-03-pecas-322082.jpg,Saída Maternidade,379.46,384.99,0.09,12,3951.0
152706,https://www.graodegente.com.br/saidas-maternidade-1/saida-maternidade-tricot-listra-verde-musgo-3-pecas,Saída Maternidade Tricot Listra Verde Musgo 3 Peças,https://dmhxz00kguanp.cloudfront.net/fotos/152706/media_saida-maternidade-tricot-tranca-e-verde-musgo-03-pecas-331939.jpg,Saída Maternidade,379.46,310.99,0.18,12,3192.0
122161,https://www.graodegente.com.br/porta-retrato-quarto-de-bebe/porta-retrato-mdf-nuvem-com-estrelinha-7cm-amarelo,Porta Retrato MDF Nuvem com Estrelinha Amarelo 7cm,https://dmhxz00kguanp.cloudfront.net/fotos/122161/media_porta-retrato-mdf-nuvem-com-estrelinha-amarelo-7cm-274184.jpg,Porta Retrato,68.72,72.99,0.2,12,749.0
121302,https://www.graodegente.com.br/porta-retrato-quarto-de-bebe/porta-retrato-mdf-nuvem-com-estrelinha-7cm-azul,Porta Retrato MDF Nuvem com Estrelinha Azul 7cm,https://dmhxz00kguanp.cloudfront.net/fotos/121302/media_porta-retrato-mdf-nuvem-com-estrelinha-azul-7cm-274535.jpg,Porta Retrato,68.72,72.99,0.2,12,749.0
120908,https://www.graodegente.com.br/porta-retrato-quarto-de-bebe/porta-retrato-mdf-nuvem-com-estrelinha-7cm-rosa,Porta Retrato MDF Nuvem com Estrelinha Rosa 7cm,https://dmhxz00kguanp.cloudfront.net/fotos/120908/media_porta-retrato-mdf-nuvem-com-estrelinha-rosa-7cm-272770.jpg,Porta Retrato,68.72,72.99,0.2,12,749.0
117418,https://www.graodegente.com.br/porta-retrato-quarto-de-bebe/porta-retrato-mdf-nuvem-com-estrelinha-7cm-azul-marinho,Porta Retrato MDF Nuvem com Estrelinha Azul Marinho 7cm,https://dmhxz00kguanp.cloudfront.net/fotos/117418/media_porta-retrato-mdf-nuvem-com-estrelinha-azul-marinho-7cm-263975.jpg,Porta Retrato,68.72,72.99,0.2,12,749.0
102696,https://www.graodegente.com.br/porta-retrato-quarto-de-bebe/porta-retrato-mdf-nuvem-7cm-amarelo,Porta Retrato MDF Nuvem Amarelo 7cm,https://dmhxz00kguanp.cloudfront.net/fotos/102696/media_porta-retrato-mdf-nuvem-amarelo-7cm-232516.jpg,Porta Retrato,68.72,72.99,0.25,12,749.0
138575,https://www.graodegente.com.br/trocador/trocador-de-fraldas-portatil-arca-dos-bichinhos-bege,Trocador de Fraldas Portátil Arca dos Bichinhos 85x40cm,https://dmhxz00kguanp.cloudfront.net/fotos/138575/media_trocador-de-fraldas-portatil-arca-dos-bichinhos-305659.jpg,Trocador de Fralda,106.57,68.84,0.35,12,706.0
104476,https://www.graodegente.com.br/trocador/trocador-de-fraldas-plastificado-luxo-azul-marinho,Trocador de Fraldas Luxo Branco/Azul Marinho,https://dmhxz00kguanp.cloudfront.net/fotos/104476/media_trocador-de-fraldas-luxo-branco-azul-marinho-237105.jpg,Trocador de Fralda,106.57,125.79,0.31,12,1291.0
83057,https://www.graodegente.com.br/trocador/trocador-de-fraldas-plastificado-ursinha-bebe-rosa,Trocador de Fraldas Flores Ursinha Bebê,https://dmhxz00kguanp.cloudfront.net/fotos/83057/media_trocador-flores-ursinha-bebe-186616.jpg,Trocador de Fralda,106.57,101.14,0.21,12,1038.0
154159,https://www.graodegente.com.br/trocador/trocador-de-fraldas-clean-verde-floresta-65cm,Trocador de Fraldas Clean Verde Floresta 65cm,https://dmhxz00kguanp.cloudfront.net/fotos/154159/media_trocador-de-fraldas-clean-verde-floresta-65cm-338188.jpg,Trocador de Fralda,106.57,52.69,0.22,12,541.0
154157,https://www.graodegente.com.br/trocador/trocador-de-fraldas-clean-vermelho-65cm,Trocador de Fraldas Clean Vermelho 65cm,https://dmhxz00kguanp.cloudfront.net/fotos/154157/media_trocador-de-fraldas-clean-vermelho-65cm-338169.jpg,Trocador de Fralda,106.57,52.69,0.22,12,541.0
154156,https://www.graodegente.com.br/trocador/trocador-de-fraldas-clean-marrom-65cm,Trocador de Fraldas Clean Marrom 65cm,https://dmhxz00kguanp.cloudfront.net/fotos/154156/media_trocador-de-fraldas-clean-marrom-65cm-338163.jpg,Trocador de Fralda,106.57,52.69,0.22,12,541.0
120725,https://www.graodegente.com.br/trocador/trocador-de-fraldas-portatil-com-bolsas-e-plastificado-nuvem-de-algodao-amarelo,Trocador de Fraldas Portátil com Bolsos Nuvem de Algodão Amarelo 85x40cm,https://dmhxz00kguanp.cloudfront.net/fotos/120725/media_trocador-de-fraldas-portatil-com-bolsos-nuvem-de-algodao-amarelo-274055.jpg,Trocador de Fralda,106.57,75.64,0.32,12,776.0
87418,https://www.graodegente.com.br/trocador/trocador-de-fraldas-plastificado-urso-teddy-realeza-azul-marinho,Trocador de Fraldas Urso Teddy Realeza,https://dmhxz00kguanp.cloudfront.net/fotos/87418/media_trocador-urso-teddy-realeza-194987.jpg,Trocador de Fralda,106.57,101.14,0.35,12,1038.0
66692,https://www.graodegente.com.br/trocador/trocador-nova-iorque-chevron-azul-marinho,Trocador Nova Iorque Chevron Azul Marinho,https://dmhxz00kguanp.cloudfront.net/fotos/66692/media_trocador-brooklin-chevron-marinho-140200.jpg,Trocador de Fralda,106.57,76.49,0.38,12,785.0
66599,https://www.graodegente.com.br/trocador/trocador-de-fraldas-nova-iorque-azul,Trocador de Fraldas Nova Iorque Chevron Azul,https://dmhxz00kguanp.cloudfront.net/fotos/66599/media_trocador-brooklin-chevron-azul-139488.jpg,Trocador de Fralda,106.57,76.49,0.38,12,785.0
63601,https://www.graodegente.com.br/trocador/trocador-de-fraldas-glamour-chevron-azul-marinho,Trocador de Fraldas Glamour Chevron Azul Marinho,https://dmhxz00kguanp.cloudfront.net/fotos/63601/media_trocador-glamour-chevron-marinho-129222.jpg,Trocador de Fralda,106.57,73.94,0.25,12,759.0
121982,https://www.graodegente.com.br/porta-maternidade/porta-maternidade-cheguei-amiguinho-abacaxi-amarelo,Porta Maternidade Cheguei Amiguinho Abacaxi 23cm,https://dmhxz00kguanp.cloudfront.net/fotos/121982/media_porta-maternidade-cheguei-abacaxi-23cm-275852.jpg,Porta Maternidade,50.86,28.99,0.42,6,560.0
144255,https://www.graodegente.com.br/porta-maternidade/almofadinha-oracao-de-berco-anjinho-da-guarda-branco-e-azul,Almofadinha Oração de Berço Anjinho da Guarda Branco e Azul,https://dmhxz00kguanp.cloudfront.net/fotos/144255/media_almofadinha-porta-maternidade-azul-307574.jpg,Porta Maternidade,50.86,35.99,0.29,8,530.0
83060,https://www.graodegente.com.br/porta-maternidade/medalhao-de-porta-quarto-de-bebe-anjinho-da-guarda-ursinha-bebe-rosa,Medalhão Maternidade Anjinho da Guarda Rosa,https://dmhxz00kguanp.cloudfront.net/fotos/83060/media_enfeite-de-porta-anjinho-da-guarda-186510.jpg,Porta Maternidade,50.86,54.99,0.24,12,564.0
76913,https://www.graodegente.com.br/porta-maternidade/medalhao-maternidade-alice-rosa,Medalhão Maternidade Alice Rosa,https://dmhxz00kguanp.cloudfront.net/fotos/76913/media_enfeite-de-porta-alice-rosa-170796.jpg,Porta Maternidade,50.86,41.99,0.14,10,508.0
101787,https://www.graodegente.com.br/porta-maternidade/medalhao-maternidade-ursinha-realeza-rosa,Medalhão Maternidade Ursinha Realeza Rosa,https://dmhxz00kguanp.cloudfront.net/fotos/101787/media_enfeite-de-porta-ursinha-realeza-rosa-231420.jpg,Porta Maternidade,50.86,35.99,0.3,8,530.0
100991,https://www.graodegente.com.br/porta-maternidade/medalhao-maternidade-urso-teddy-realeza-bege,Medalhão Maternidade Urso Teddy Realeza Bege,https://dmhxz00kguanp.cloudfront.net/fotos/100991/media_enfeite-de-porta-urso-teddy-realeza-bege-230077.jpg,Porta Maternidade,50.86,33.99,0.34,8,501.0
99934,https://www.graodegente.com.br/porta-maternidade/enfeite-de-porta-quarto-de-bebe-princesa-classica-rosa,Porta Maternidade Princesa Clássica,https://dmhxz00kguanp.cloudfront.net/fotos/99934/media_enfeite-de-porta-princesa-classica-230870.jpg,Porta Maternidade,50.86,77.99,0.27,12,800.0
79094,https://www.graodegente.com.br/porta-maternidade/enfeite-de-porta-quarto-de-bebe-chapeuzinho-vermelho,Porta Maternidade Chapeuzinho Vermelho,https://dmhxz00kguanp.cloudfront.net/fotos/79094/media_enfeite-de-porta-chapeuzinho-vermelho-175314.jpg,Porta Maternidade,50.86,31.99,0.28,7,534.0
89215,https://www.graodegente.com.br/porta-maternidade/medalhao-de-porta-quarto-de-bebe-girafinha-classica-bege,Medalhão Maternidade Girafinha Clássica,https://dmhxz00kguanp.cloudfront.net/fotos/89215/media_enfeite-de-porta-girafinha-classica-199905.jpg,Porta Maternidade,50.86,56.99,0.21,12,585.0
76748,https://www.graodegente.com.br/porta-maternidade/medalhao-de-porta-quarto-de-bebe-nina-e-o-balao-rosa,Medalhão Maternidade Cai Cai Balão Rosa ,https://dmhxz00kguanp.cloudfront.net/fotos/76748/media_enfeite-de-porta-nina-e-o-balao-168101.jpg,Porta Maternidade,50.86,50.99,0.23,12,523.0
154219,https://www.graodegente.com.br/porta-maternidade/medalhao-de-porta-azul-classico,Medalhão de Porta Azul Clássico ,https://dmhxz00kguanp.cloudfront.net/fotos/154219/media_enfeite-de-porta-azul-classico-349991.jpg,Porta Maternidade,50.86,35.99,0.19,8,530.0
138552,https://www.graodegente.com.br/porta-maternidade/porta-maternidade-arca-dos-bichinhos-bege,Porta Maternidade Arca dos Bichinhos,https://dmhxz00kguanp.cloudfront.net/fotos/138552/media_porta-maternidade-arca-dos-bichinhos-305614.jpg,Porta Maternidade,50.86,95.99,0.24,12,985.0
103705,https://www.graodegente.com.br/porta-maternidade/medalhao-de-porta-quarto-de-bebe-rosa-classico,Medalhão Maternidade Rosa Clássico,https://dmhxz00kguanp.cloudfront.net/fotos/103705/media_enfeite-de-porta-rosa-classico-235612.jpg,Porta Maternidade,50.86,35.99,0.19,8,530.0
91160,https://www.graodegente.com.br/porta-maternidade/medalhao-de-porta-quarto-de-bebe-amiguinhas-verde,Medalhão Maternidade Amiguinhas Verde,https://dmhxz00kguanp.cloudfront.net/fotos/91160/media_enfeite-de-porta-amiguinhas-verde-204049.jpg,Porta Maternidade,50.86,42.99,0.28,10,520.0
91093,https://www.graodegente.com.br/porta-maternidade/medalhao-de-porta-quarto-de-bebe-amiguinhos-verde,Medalhão Maternidade Amiguinhos Verde,https://dmhxz00kguanp.cloudfront.net/fotos/91093/media_enfeite-de-porta-amiguinhos-verde-204051.jpg,Porta Maternidade,50.86,42.99,0.3,10,520.0
89384,https://www.graodegente.com.br/porta-maternidade/medalhao-de-porta-quarto-de-bebe-branco-classico,Medalhão Maternidade Branco Clássico,https://dmhxz00kguanp.cloudfront.net/fotos/89384/media_enfeite-de-porta-branco-classico-202309.jpg,Porta Maternidade,50.86,35.99,0.19,8,530.0
82927,https://www.graodegente.com.br/porta-maternidade/medalhao-de-porta-quarto-de-bebe-amiguinhos-azul-marinho,Medalhão Maternidade Amiguinhos Azul Marinho,https://dmhxz00kguanp.cloudfront.net/fotos/82927/media_enfeite-de-porta-amiguinhos-azul-marinho-185741.jpg,Porta Maternidade,50.86,42.99,0.28,10,520.0
82535,https://www.graodegente.com.br/porta-maternidade/medalhao-de-porta-quarto-de-bebe-amiguinhas-amarelo,Medalhão Maternidade Amiguinhas Amarelo,https://dmhxz00kguanp.cloudfront.net/fotos/82535/media_enfeite-de-porta-amiguinhas-amarelo-184446.jpg,Porta Maternidade,50.86,42.99,0.3,10,520.0
82405,https://www.graodegente.com.br/porta-maternidade/medalhao-de-porta-quarto-de-bebe-amiguinhos-amarelo,Medalhão Maternidade Amiguinhos Amarelo,https://dmhxz00kguanp.cloudfront.net/fotos/82405/media_enfeite-de-porta-amiguinhos-amarelo-184434.jpg,Porta Maternidade,50.86,42.99,0.28,10,520.0
81496,https://www.graodegente.com.br/porta-maternidade/medalhao-de-porta-quarto-de-bebe-amiguinhos-azul,Medalhão Maternidade Amiguinhos ,https://dmhxz00kguanp.cloudfront.net/fotos/81496/media_enfeite-de-porta-amiguinhos-181824.jpg,Porta Maternidade,50.86,42.99,0.3,10,520.0
81298,https://www.graodegente.com.br/porta-maternidade/medalhao-de-porta-quarto-de-bebe-amiguinhas-rosa,Medalhão Maternidade Amiguinhas ,https://dmhxz00kguanp.cloudfront.net/fotos/81298/media_enfeite-de-porta-amiguinhas-pet-180651.jpg,Porta Maternidade,50.86,42.99,0.28,10,520.0
101857,https://www.graodegente.com.br/quadros-e-paineis/quadro-bailarina-trapezista-alfabeto-25cm-rosa,Quadro Bailarina Trapezista Alfabeto 25cm ,https://dmhxz00kguanp.cloudfront.net/fotos/101857/media_quadro-bailarina-trapezista-alfabeto-25cm-278462.jpg,Quadro e Painel,80.2,66.99,0.16,12,688.0
101846,https://www.graodegente.com.br/quadros-e-paineis/quadro-bailarinas-trapezistas-com-coelho-18cm-rosa,Quadro Bailarinas Trapezistas com Coelho,https://dmhxz00kguanp.cloudfront.net/fotos/101846/media_quadro-bailarinas-trapezistas-com-coelho-20cm-278159.jpg,Quadro e Painel,80.2,47.99,0.32,11,533.0
96600,https://www.graodegente.com.br/quadros-e-paineis/quadro-coelha-no-balao-18cm-rosa,Quadro Coelha no Balão Rosa,https://dmhxz00kguanp.cloudfront.net/fotos/96600/media_quadro-coelha-no-balao-rosa-278299.jpg,Quadro e Painel,80.2,47.99,0.32,11,533.0
96599,https://www.graodegente.com.br/quadros-e-paineis/quadro-ursa-tricot-luxo-18cm-rosa,Quadro Ursa Luxo Rosa,https://dmhxz00kguanp.cloudfront.net/fotos/96599/media_quadro-ursa-luxo-rosa-278302.jpg,Quadro e Painel,80.2,47.99,0.32,11,533.0
